t_us,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
47144080,47096556,0.58868408203125,-0.0220947265625,-0.070556640625,0.80499267578125,1,737,47097622,1015.529296875,23.43000030517578,-18.948074340820312,748,47144077,0,0,0.0,0.0,0.0,0,748
47191153,47148675,0.58868408203125,-0.022216796875,-0.07073974609375,0.804931640625,1,738,47149741,1015.54248046875,23.43000030517578,-19.056407928466797,749,47191150,0,0,0.0,0.0,0.0,0,749
47244060,47201925,0.588623046875,-0.02276611328125,-0.07122802734375,0.804931640625,1,739,47202990,1015.5244140625,23.43000030517578,-18.908437728881836,750,47244057,0,0,0.0,0.0,0.0,0,750
47291174,47254859,0.58868408203125,-0.0235595703125,-0.07183837890625,0.8048095703125,1,740,47255925,1015.548583984375,23.440000534057617,-19.109254837036133,751,47291171,0,0,0.0,0.0,0.0,0,751
47341382,47292860,0.5887451171875,-0.0242919921875,-0.07244873046875,0.8046875,1,741,47293925,1015.531982421875,23.43000030517578,-18.96921157836914,752,47341379,0,0,0.0,0.0,0.0,0,752
47393061,47345555,0.588623046875,-0.0242919921875,-0.07257080078125,0.80474853515625,1,742,47346621,1015.533447265625,23.440000534057617,-18.982423782348633,753,47393058,0,0,0.0,0.0,0.0,0,753
47445059,47397490,0.588623046875,-0.025390625,-0.07342529296875,0.8046875,1,743,47398556,1015.547119140625,23.43000030517578,-19.09604263305664,754,47445057,0,0,0.0,0.0,0.0,0,754
47494059,47451740,0.58856201171875,-0.02569580078125,-0.07366943359375,0.8046875,1,744,47452806,1015.544677734375,23.43000030517578,-19.074905395507812,755,47494056,0,0,0.0,0.0,0.0,0,755
47545059,47503490,0.5885009765625,-0.02557373046875,-0.0736083984375,0.80474853515625,1,745,47504556,1015.538330078125,23.43000030517578,-19.022058486938477,756,47545057,0,0,0.0,0.0,0.0,0,756
47592062,47555675,0.5885009765625,-0.02569580078125,-0.07379150390625,0.80474853515625,1,746,47556741,1015.530517578125,23.440000534057617,-18.958642959594727,757,47592059,0,0,0.0,0.0,0.0,0,757
47642062,47593924,0.58856201171875,-0.0260009765625,-0.07391357421875,0.80462646484375,1,747,47594990,1015.51025390625,23.43000030517578,-18.789533615112305,758,47642059,0,0,0.0,0.0,0.0,0,758
47694060,47646305,0.58856201171875,-0.02593994140625,-0.0738525390625,0.80462646484375,1,748,47647371,1015.53515625,23.43000030517578,-18.99827766418457,759,47694057,0,0,0.0,0.0,0.0,0,759
47745505,47697490,0.5885009765625,-0.02557373046875,-0.07342529296875,0.80474853515625,1,749,47698556,1015.566162109375,23.43000030517578,-19.25458335876465,760,47745502,0,0,0.0,0.0,0.0,0,760
47791143,47749490,0.58843994140625,-0.025634765625,-0.0731201171875,0.8048095703125,1,750,47750556,1015.497802734375,23.43000030517578,-18.68648338317871,761,47791140,0,0,0.0,0.0,0.0,0,761
47844059,47801675,0.5885009765625,-0.02569580078125,-0.0732421875,0.8048095703125,1,751,47802741,1015.517822265625,23.43000030517578,-18.852949142456055,762,47844057,0,0,0.0,0.0,0.0,0,762
47896068,47853675,0.588623046875,-0.0260009765625,-0.07379150390625,0.80462646484375,1,752,47854741,1015.548583984375,23.440000534057617,-19.109254837036133,763,47896065,0,0,0.0,0.0,0.0,0,763
47942067,47906490,0.58856201171875,-0.02569580078125,-0.0736083984375,0.8046875,1,753,47907556,1015.49560546875,23.43000030517578,-18.667987823486328,764,47942064,0,0,0.0,0.0,0.0,0,764
47993059,47944675,0.5885009765625,-0.025634765625,-0.07354736328125,0.80474853515625,1,754,47945741,1015.536376953125,23.43000030517578,-19.00620460510254,765,47993056,0,0,0.0,0.0,0.0,0,765
48044063,47996305,0.5885009765625,-0.0260009765625,-0.0738525390625,0.8046875,1,755,47997371,1015.533203125,23.43000030517578,-18.979782104492188,766,48044061,0,0,0.0,0.0,0.0,0,766
48090125,48048490,0.5885009765625,-0.02581787109375,-0.07366943359375,0.8046875,1,756,48049556,1015.5322265625,23.43000030517578,-18.97185516357422,767,48090122,0,0,0.0,0.0,0.0,0,767
48142067,48100490,0.588623046875,-0.02581787109375,-0.07373046875,0.80462646484375,1,757,48101556,1015.5556640625,23.440000534057617,-19.16738510131836,768,48142064,0,0,0.0,0.0,0.0,0,768
48194059,48151675,0.58856201171875,-0.02581787109375,-0.0738525390625,0.8046875,1,758,48152741,1015.535888671875,23.440000534057617,-19.003562927246094,769,48194057,0,0,0.0,0.0,0.0,0,769
48240134,48203740,0.5887451171875,-0.02587890625,-0.0738525390625,0.8045654296875,1,759,48204805,1015.53466796875,23.43000030517578,-18.992992401123047,770,48240131,0,0,0.0,0.0,0.0,0,770
48295087,48241490,0.5887451171875,-0.02593994140625,-0.073974609375,0.80450439453125,1,760,48242556,1015.54443359375,23.43000030517578,-19.072261810302734,771,48295084,0,0,0.0,0.0,0.0,0,771
48344059,48296305,0.5887451171875,-0.02593994140625,-0.073974609375,0.80450439453125,1,761,48297371,1015.514404296875,23.440000534057617,-18.823884963989258,772,48344057,0,0,0.0,0.0,0.0,0,772
48390059,48348305,0.5887451171875,-0.02606201171875,-0.07391357421875,0.80450439453125,1,762,48349371,1015.513671875,23.440000534057617,-18.818599700927734,773,48390056,0,0,0.0,0.0,0.0,0,773
48442067,48400490,0.58880615234375,-0.02606201171875,-0.07391357421875,0.804443359375,1,763,48401556,1015.540283203125,23.43000030517578,-19.037912368774414,774,48442064,0,0,0.0,0.0,0.0,0,774
48495091,48452675,0.58880615234375,-0.026123046875,-0.0738525390625,0.80450439453125,1,764,48453741,1015.553955078125,23.440000534057617,-19.151531219482422,775,48495088,0,0,0.0,0.0,0.0,0,775
48541069,48504740,0.58856201171875,-0.0260009765625,-0.07379150390625,0.80462646484375,1,765,48505806,1015.481689453125,23.43000030517578,-18.551725387573242,776,48541066,0,0,0.0,0.0,0.0,0,776
48591069,48543490,0.58856201171875,-0.02587890625,-0.07366943359375,0.8046875,1,766,48544556,1015.5078125,23.43000030517578,-18.768396377563477,777,48591066,0,0,0.0,0.0,0.0,0,777
48644059,48596555,0.5885009765625,-0.02593994140625,-0.07379150390625,0.8046875,1,767,48597621,1015.5478515625,23.440000534057617,-19.101327896118164,778,48644057,0,0,0.0,0.0,0.0,0,778
48691060,48648675,0.588623046875,-0.02593994140625,-0.07366943359375,0.80462646484375,1,768,48649741,1015.545166015625,23.440000534057617,-19.080188751220703,779,48691057,0,0,0.0,0.0,0.0,0,779
48743082,48701490,0.588623046875,-0.02587890625,-0.0736083984375,0.80462646484375,1,769,48702556,1015.52197265625,23.43000030517578,-18.887300491333008,780,48743079,0,0,0.0,0.0,0.0,0,780
48790059,48753675,0.58856201171875,-0.02593994140625,-0.07366943359375,0.8046875,1,770,48754741,1015.533203125,23.440000534057617,-18.979782104492188,781,48790057,0,0,0.0,0.0,0.0,0,781
48845059,48791490,0.588623046875,-0.02581787109375,-0.07366943359375,0.80462646484375,1,771,48792556,1015.57763671875,23.450000762939453,-19.349706649780273,782,48845056,0,0,0.0,0.0,0.0,0,782
48894060,48846306,0.58819580078125,-0.02899169921875,-0.07257080078125,0.804931640625,1,772,48847372,1015.562744140625,23.440000534057617,-19.22551727294922,783,48894057,0,0,0.0,0.0,0.0,0,783
48940104,48898490,0.5882568359375,-0.02947998046875,-0.07391357421875,0.80474853515625,1,773,48899556,1015.550537109375,23.450000762939453,-19.12510871887207,784,48940101,0,0,0.0,0.0,0.0,0,784
48992059,48950490,0.5885009765625,-0.02850341796875,-0.0736083984375,0.80462646484375,1,774,48951556,1015.53076171875,23.440000534057617,-18.958642959594727,785,48992056,0,0,0.0,0.0,0.0,0,785
49045059,49002675,0.58843994140625,-0.02862548828125,-0.07366943359375,0.80462646484375,1,775,49003741,1015.522216796875,23.450000762939453,-18.889942169189453,786,49045057,0,0,0.0,0.0,0.0,0,786
49092060,49055740,0.5885009765625,-0.0284423828125,-0.07489013671875,0.80450439453125,1,776,49056805,1015.55859375,23.440000534057617,-19.191165924072266,787,49092057,0,0,0.0,0.0,0.0,0,787
49141059,49093490,0.5885009765625,-0.027587890625,-0.0743408203125,0.80462646484375,1,777,49094556,1015.557373046875,23.450000762939453,-19.18059730529785,788,49141056,0,0,0.0,0.0,0.0,0,788
49194059,49145555,0.5885009765625,-0.02801513671875,-0.07470703125,0.8045654296875,1,778,49146621,1015.562255859375,23.450000762939453,-19.22287368774414,789,49194056,0,0,0.0,0.0,0.0,0,789
49245064,49197490,0.58856201171875,-0.02783203125,-0.07452392578125,0.8045654296875,1,779,49198556,1015.53662109375,23.450000762939453,-19.008846282958984,790,49245061,0,0,0.0,0.0,0.0,0,790
49292060,49249924,0.588623046875,-0.02777099609375,-0.0745849609375,0.80450439453125,1,780,49250990,1015.5400390625,23.440000534057617,-19.037912368774414,791,49292057,0,0,0.0,0.0,0.0,0,791
49343059,49301490,0.58856201171875,-0.02777099609375,-0.07452392578125,0.80450439453125,1,781,49302556,1015.529541015625,23.450000762939453,-18.950716018676758,792,49343056,0,0,0.0,0.0,0.0,0,792
49394060,49352490,0.588623046875,-0.02777099609375,-0.07452392578125,0.80450439453125,1,782,49353556,1015.5400390625,23.450000762939453,-19.037912368774414,793,49394057,0,0,0.0,0.0,0.0,0,793
49441063,49404740,0.588623046875,-0.02783203125,-0.07452392578125,0.804443359375,1,783,49405806,1015.537109375,23.440000534057617,-19.014131546020508,794,49441060,0,0,0.0,0.0,0.0,0,794
49490113,49442490,0.58856201171875,-0.0279541015625,-0.07470703125,0.80450439453125,1,784,49443556,1015.548095703125,23.450000762939453,-19.10396957397461,795,49490110,0,0,0.0,0.0,0.0,0,795
49542069,49494490,0.58856201171875,-0.0279541015625,-0.07470703125,0.80450439453125,1,785,49495556,1015.527099609375,23.440000534057617,-18.929576873779297,796,49542066,0,0,0.0,0.0,0.0,0,796
49595080,49494490,0.58856201171875,-0.0279541015625,-0.07470703125,0.80450439453125,1,785,49548555,1015.52197265625,23.450000762939453,-18.887300491333008,797,49595077,0,0,0.0,0.0,0.0,0,797
49641067,49599490,0.58856201171875,-0.02801513671875,-0.07476806640625,0.80450439453125,1,786,49600556,1015.53173828125,23.450000762939453,-18.96921157836914,798,49641064,0,0,0.0,0.0,0.0,0,798
49694063,49651675,0.58856201171875,-0.0279541015625,-0.0748291015625,0.80450439453125,1,787,49652741,1015.535400390625,23.450000762939453,-18.99827766418457,799,49694060,0,0,0.0,0.0,0.0,0,799
49741069,49704675,0.58856201171875,-0.02789306640625,-0.0748291015625,0.80450439453125,1,788,49705741,1015.52734375,23.450000762939453,-18.932218551635742,800,49741066,0,0,0.0,0.0,0.0,0,800
49790059,49742490,0.58856201171875,-0.02789306640625,-0.07476806640625,0.80450439453125,1,789,49743556,1015.54296875,23.450000762939453,-19.06169319152832,801,49790056,0,0,0.0,0.0,0.0,0,801
49843067,49795305,0.58856201171875,-0.0279541015625,-0.0748291015625,0.80450439453125,1,790,49796371,1015.542724609375,23.459999084472656,-19.059051513671875,802,49843064,0,0,0.0,0.0,0.0,0,802
49895062,49847490,0.588623046875,-0.0279541015625,-0.07476806640625,0.80450439453125,1,791,49848556,1015.52197265625,23.450000762939453,-18.887300491333008,803,49895059,0,0,0.0,0.0,0.0,0,803
49941076,49899490,0.5885009765625,-0.0279541015625,-0.0748291015625,0.8045654296875,1,792,49900556,1015.52392578125,23.450000762939453,-18.903154373168945,804,49941073,0,0,0.0,0.0,0.0,0,804
49994060,49951739,0.58856201171875,-0.02783203125,-0.07464599609375,0.80450439453125,1,793,49952805,1015.5400390625,23.450000762939453,-19.037912368774414,805,49994057,0,0,0.0,0.0,0.0,0,805
50040059,50003675,0.58856201171875,-0.02777099609375,-0.0745849609375,0.80450439453125,1,794,50004741,1015.529296875,23.450000762939453,-18.948074340820312,806,50040057,0,0,0.0,0.0,0.0,0,806
50090059,50041740,0.5885009765625,-0.02764892578125,-0.07464599609375,0.8045654296875,1,795,50042806,1015.491455078125,23.450000762939453,-18.633636474609375,807,50090056,0,0,0.0,0.0,0.0,0,807
50141074,50093305,0.58856201171875,-0.0277099609375,-0.07464599609375,0.8045654296875,1,796,50094371,1015.54296875,23.450000762939453,-19.06169319152832,808,50141071,0,0,0.0,0.0,0.0,0,808
50193064,50145490,0.58856201171875,-0.0279541015625,-0.07476806640625,0.80450439453125,1,797,50146556,1015.517822265625,23.459999084472656,-18.852949142456055,809,50193061,0,0,0.0,0.0,0.0,0,809
50245060,50197490,0.58856201171875,-0.0279541015625,-0.0748291015625,0.80450439453125,1,798,50198556,1015.55712890625,23.459999084472656,-19.18059730529785,810,50245057,0,0,0.0,0.0,0.0,0,810
50291059,50248675,0.5885009765625,-0.02783203125,-0.07476806640625,0.8045654296875,1,799,50249741,1015.5068359375,23.459999084472656,-18.760469436645508,811,50291056,0,0,0.0,0.0,0.0,0,811
50343059,50300740,0.58807373046875,-0.0277099609375,-0.0758056640625,0.8048095703125,1,800,50301805,1015.529296875,23.459999084472656,-18.948074340820312,812,50343056,0,0,0.0,0.0,0.0,0,812
50395060,50353490,0.5882568359375,-0.0274658203125,-0.0751953125,0.80474853515625,1,801,50354556,1015.53515625,23.459999084472656,-18.99827766418457,813,50395057,0,0,0.0,0.0,0.0,0,813
50442067,50405675,0.588623046875,-0.027099609375,-0.0748291015625,0.80450439453125,1,802,50406741,1015.5419921875,23.459999084472656,-19.05376625061035,814,50442064,0,0,0.0,0.0,0.0,0,814
50492067,50443675,0.58868408203125,-0.02703857421875,-0.07476806640625,0.804443359375,1,803,50444741,1015.52294921875,23.450000762939453,-18.895227432250977,815,50492064,0,0,0.0,0.0,0.0,0,815
50543059,50495490,0.58868408203125,-0.02691650390625,-0.07464599609375,0.804443359375,1,804,50496556,1015.541259765625,23.459999084472656,-19.048480987548828,816,50543057,0,0,0.0,0.0,0.0,0,816
50595059,50547490,0.58868408203125,-0.02716064453125,-0.07464599609375,0.804443359375,1,805,50548556,1015.530029296875,23.459999084472656,-18.953357696533203,817,50595056,0,0,0.0,0.0,0.0,0,817
