t_us,state,batteryVoltage,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
7466376,2,4.150781154632568,7465305,0.90643310546875,0.0279541015625,-0.02215576171875,0.42083740234375,0,0.02734375,-0.05078125,0.0703125,0.009765625,-0.001953125,0.00390625,69,7466371,1018.5224609375,26.110000610351562,-43.75416946411133,70,0,0,0,0.0,0.0,0.0,0,0
7470322,2,4.144335746765137,7469251,0.90643310546875,0.0279541015625,-0.02215576171875,0.42083740234375,0,0.02734375,-0.05078125,0.0703125,0.001953125,0.001953125,0.0,70,7470317,1018.5224609375,26.110000610351562,-43.75416946411133,71,0,0,0,0.0,0.0,0.0,0,0
7472323,2,4.144335746765137,7471252,0.90643310546875,0.0279541015625,-0.02215576171875,0.42083740234375,3,-0.01953125,-0.05078125,0.0,0.001953125,0.001953125,0.0,71,7472318,1018.5224609375,26.110000610351562,-43.75416946411133,72,0,0,0,0.0,0.0,0.0,0,0
7481377,2,4.144335746765137,7480306,0.90643310546875,0.0279541015625,-0.02215576171875,0.42083740234375,0,-0.01953125,-0.05078125,0.0,0.001953125,0.001953125,0.0,72,7481372,1018.499755859375,26.1200008392334,-43.56656265258789,73,0,0,0,0.0,0.0,0.0,0,0
7487322,2,4.1572265625,7486251,0.90643310546875,0.0279541015625,-0.02215576171875,0.42083740234375,0,-0.01953125,-0.05078125,0.0,0.01171875,0.001953125,-0.001953125,73,7487317,1018.499755859375,26.1200008392334,-43.56656265258789,74,0,0,0,0.0,0.0,0.0,0,0
7490376,2,4.144335746765137,7489305,0.90643310546875,0.02801513671875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,0.01171875,0.001953125,-0.001953125,74,7490371,1018.499755859375,26.1200008392334,-43.56656265258789,75,0,0,0,0.0,0.0,0.0,0,0
7495322,2,4.137890815734863,7494251,0.90643310546875,0.02801513671875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,-0.00390625,0.0,-0.001953125,75,7495317,1018.499755859375,26.1200008392334,-43.56656265258789,76,0,0,0,0.0,0.0,0.0,0,0
7504377,2,4.150781154632568,7503306,0.90643310546875,0.02801513671875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,-0.00390625,0.0,-0.001953125,76,7504372,1018.521728515625,26.1200008392334,-43.74624252319336,77,0,0,0,0.0,0.0,0.0,0,0
7510322,2,4.1572265625,7509251,0.90643310546875,0.02801513671875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,0.001953125,0.0,-0.001953125,77,7510317,1018.521728515625,26.1200008392334,-43.74624252319336,78,0,0,0,0.0,0.0,0.0,0,0
7512377,2,4.150781154632568,7511306,0.90643310546875,0.02801513671875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,0.001953125,0.0,-0.001953125,78,7512372,1018.521728515625,26.1200008392334,-43.74624252319336,79,0,0,0,0.0,0.0,0.0,0,0
7516322,2,4.144335746765137,7515251,0.90643310546875,0.02801513671875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,0.0078125,-0.001953125,0.001953125,79,7516317,1018.4951171875,26.1200008392334,-43.52692794799805,80,0,0,0,0.0,0.0,0.0,0,0
7525377,2,4.1572265625,7524306,0.90643310546875,0.028076171875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,0.0078125,-0.001953125,0.001953125,80,7525372,1018.4951171875,26.110000610351562,-43.52692794799805,81,0,0,0,0.0,0.0,0.0,0,0
7531322,2,4.144335746765137,7530251,0.90643310546875,0.028076171875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,0.00390625,-0.001953125,0.001953125,81,7531317,1018.4951171875,26.110000610351562,-43.52692794799805,82,0,0,0,0.0,0.0,0.0,0,0
7534376,2,4.150781154632568,7533305,0.90643310546875,0.028076171875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,0.00390625,-0.001953125,0.001953125,82,7534371,1018.4951171875,26.110000610351562,-43.52692794799805,83,0,0,0,0.0,0.0,0.0,0,0
7543323,2,4.144335746765137,7542252,0.90643310546875,0.028076171875,-0.0220947265625,0.42083740234375,0,-0.01953125,-0.05078125,0.0,-0.00390625,0.0,0.00390625,83,7543317,1018.52001953125,26.1200008392334,-43.7330322265625,84,0,0,0,0.0,0.0,0.0,0,0
7546376,2,4.137890815734863,7545305,0.9063720703125,0.0279541015625,-0.02191162109375,0.42095947265625,0,-0.01953125,-0.05078125,0.0,-0.00390625,0.0,0.00390625,84,7546371,1018.52001953125,26.1200008392334,-43.7330322265625,85,0,0,0,0.0,0.0,0.0,0,0
7550322,2,4.137890815734863,7549251,0.9063720703125,0.0279541015625,-0.02191162109375,0.42095947265625,0,-0.01953125,-0.05078125,0.0,0.001953125,0.001953125,-0.00390625,85,7550317,1018.52001953125,26.1200008392334,-43.7330322265625,86,0,0,0,0.0,0.0,0.0,0,0
7552323,2,4.144335746765137,7551252,0.9063720703125,0.0279541015625,-0.02191162109375,0.42095947265625,3,-0.01953125,-0.015625,0.0390625,0.001953125,0.001953125,-0.00390625,86,7552318,1018.52001953125,26.1200008392334,-43.7330322265625,87,0,0,0,0.0,0.0,0.0,0,0
7561377,2,4.1572265625,7560306,0.9063720703125,0.0279541015625,-0.02191162109375,0.42095947265625,0,-0.01953125,-0.015625,0.0390625,0.001953125,0.001953125,-0.00390625,87,7561372,1018.496826171875,26.1200008392334,-43.542781829833984,88,0,0,0,0.0,0.0,0.0,0,0
7566322,2,4.144335746765137,7565251,0.9063720703125,0.0279541015625,-0.02191162109375,0.42095947265625,0,-0.01953125,-0.015625,0.0390625,-0.00390625,0.005859375,0.0,88,7566317,1018.496826171875,26.1200008392334,-43.542781829833984,89,0,0,0,0.0,0.0,0.0,0,0
7569376,2,4.144335746765137,7568305,0.9063720703125,0.02789306640625,-0.02191162109375,0.42095947265625,0,-0.01953125,-0.015625,0.0390625,-0.00390625,0.005859375,0.0,89,7569371,1018.496826171875,26.1200008392334,-43.542781829833984,90,0,0,0,0.0,0.0,0.0,0,0
